badge,https://stackoverflow.com,https://serverfault.com,https://superuser.com,https://meta.stackexchange.com,https://webapps.stackexchange.com,https://gaming.stackexchange.com,https://webmasters.stackexchange.com,https://cooking.stackexchange.com,https://gamedev.stackexchange.com,https://photo.stackexchange.com,https://stats.stackexchange.com,https://math.stackexchange.com,https://diy.stackexchange.com,https://gis.stackexchange.com,https://tex.stackexchange.com,https://askubuntu.com,https://money.stackexchange.com,https://english.stackexchange.com,https://stackapps.com,https://ux.stackexchange.com,https://unix.stackexchange.com,https://wordpress.stackexchange.com,https://cstheory.stackexchange.com,https://apple.stackexchange.com,https://rpg.stackexchange.com,https://bicycles.stackexchange.com,https://softwareengineering.stackexchange.com,https://electronics.stackexchange.com,https://android.stackexchange.com,https://boardgames.stackexchange.com,https://physics.stackexchange.com,https://homebrew.stackexchange.com,https://security.stackexchange.com,https://writing.stackexchange.com,https://video.stackexchange.com,https://graphicdesign.stackexchange.com,https://dba.stackexchange.com,https://scifi.stackexchange.com,https://codereview.stackexchange.com,https://codegolf.stackexchange.com,https://quant.stackexchange.com,https://pm.stackexchange.com,https://skeptics.stackexchange.com,https://fitness.stackexchange.com,https://drupal.stackexchange.com,https://mechanics.stackexchange.com,https://parenting.stackexchange.com,https://sharepoint.stackexchange.com,https://music.stackexchange.com,https://sqa.stackexchange.com,https://judaism.stackexchange.com,https://german.stackexchange.com,https://japanese.stackexchange.com,https://philosophy.stackexchange.com,https://gardening.stackexchange.com,https://travel.stackexchange.com,https://crypto.stackexchange.com,https://dsp.stackexchange.com,https://french.stackexchange.com,https://christianity.stackexchange.com,https://bitcoin.stackexchange.com,https://linguistics.stackexchange.com,https://hermeneutics.stackexchange.com,https://history.stackexchange.com,https://bricks.stackexchange.com,https://spanish.stackexchange.com,https://scicomp.stackexchange.com,https://movies.stackexchange.com,https://chinese.stackexchange.com,https://biology.stackexchange.com,https://poker.stackexchange.com,https://mathematica.stackexchange.com,https://psychology.stackexchange.com,https://outdoors.stackexchange.com,https://martialarts.stackexchange.com,https://sports.stackexchange.com,https://academia.stackexchange.com,https://cs.stackexchange.com,https://workplace.stackexchange.com,https://windowsphone.stackexchange.com,https://chemistry.stackexchange.com,https://chess.stackexchange.com,https://raspberrypi.stackexchange.com,https://russian.stackexchange.com,https://islam.stackexchange.com,https://salesforce.stackexchange.com,https://patents.stackexchange.com,https://genealogy.stackexchange.com,https://robotics.stackexchange.com,https://expressionengine.stackexchange.com,https://politics.stackexchange.com,https://anime.stackexchange.com,https://magento.stackexchange.com,https://ell.stackexchange.com,https://sustainability.stackexchange.com,https://tridion.stackexchange.com,https://reverseengineering.stackexchange.com,https://networkengineering.stackexchange.com,https://opendata.stackexchange.com,https://freelancing.stackexchange.com,https://blender.stackexchange.com,https://mathoverflow.net,https://space.stackexchange.com,https://sound.stackexchange.com,https://astronomy.stackexchange.com,https://tor.stackexchange.com,https://pets.stackexchange.com,https://ham.stackexchange.com,https://italian.stackexchange.com,https://pt.stackoverflow.com,https://aviation.stackexchange.com,https://ebooks.stackexchange.com,https://alcohol.stackexchange.com,https://softwarerecs.stackexchange.com,https://arduino.stackexchange.com,https://expatriates.stackexchange.com,https://matheducators.stackexchange.com,https://earthscience.stackexchange.com,https://joomla.stackexchange.com,https://datascience.stackexchange.com,https://puzzling.stackexchange.com,https://craftcms.stackexchange.com,https://buddhism.stackexchange.com,https://hinduism.stackexchange.com,https://communitybuilding.stackexchange.com,https://worldbuilding.stackexchange.com,https://ja.stackoverflow.com,https://emacs.stackexchange.com,https://hsm.stackexchange.com,https://economics.stackexchange.com,https://lifehacks.stackexchange.com,https://engineering.stackexchange.com,https://coffee.stackexchange.com,https://vi.stackexchange.com,https://musicfans.stackexchange.com,https://woodworking.stackexchange.com,https://civicrm.stackexchange.com,https://medicalsciences.stackexchange.com,https://ru.stackoverflow.com,https://rus.stackexchange.com,https://mythology.stackexchange.com,https://law.stackexchange.com,https://opensource.stackexchange.com,https://elementaryos.stackexchange.com,https://portuguese.stackexchange.com,https://computergraphics.stackexchange.com,https://hardwarerecs.stackexchange.com,https://es.stackoverflow.com,https://3dprinting.stackexchange.com,https://ethereum.stackexchange.com,https://latin.stackexchange.com,https://languagelearning.stackexchange.com,https://retrocomputing.stackexchange.com,https://crafts.stackexchange.com,https://korean.stackexchange.com,https://monero.stackexchange.com,https://ai.stackexchange.com,https://esperanto.stackexchange.com,https://sitecore.stackexchange.com,https://iot.stackexchange.com,https://literature.stackexchange.com,https://vegetarianism.stackexchange.com,https://ukrainian.stackexchange.com,https://devops.stackexchange.com,https://bioinformatics.stackexchange.com,https://cseducators.stackexchange.com,https://interpersonal.stackexchange.com,https://iota.stackexchange.com,https://stellar.stackexchange.com,https://conlang.stackexchange.com,https://quantumcomputing.stackexchange.com,https://eosio.stackexchange.com,https://tezos.stackexchange.com,https://or.stackexchange.com,https://drones.stackexchange.com,https://mattermodeling.stackexchange.com,https://cardano.stackexchange.com
constable,3108,255,178,207,222,274,113,93,113,125,127,306,101,127,296,156,105,141,105,106,179,112,96,112,108,91,134,143,93,88,143,88,1132,85,81,92,120,111,94,86,82,85,93,97,111,86,89,91,95,86,123,92,99,92,93,1111,92,89,91,96,1093,85,88,89,85,88,91,92,85,89,86,115,87,85,85,88,93,97,99,85,86,86,86,85,89,88,85,85,85,86,86,86,86,94,85,87,85,86,85,85,85,174,85,80,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
sheriff,3109,256,179,208,223,275,114,94,114,126,128,307,102,128,297,157,106,142,106,107,180,113,97,113,109,92,135,144,94,89,144,89,1133,86,82,93,121,112,95,87,83,86,94,98,112,87,90,92,96,87,124,93,100,93,94,1112,93,90,92,97,1094,86,89,90,86,89,92,93,86,90,87,116,88,86,86,89,94,98,100,86,87,87,87,86,90,89,86,86,86,87,87,87,87,95,86,88,86,87,86,86,86,175,86,81,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
critic,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
custodian,2278,215,155,184,215,254,105,89,99,104,109,227,92,106,211,125,92,125,102,85,137,91,90,94,94,83,120,122,87,84,106,83,102,81,77,85,107,100,86,80,77,80,88,88,101,82,84,84,89,83,112,86,95,86,87,91,86,86,86,87,86,82,83,84,82,85,84,87,82,83,82,91,82,82,82,82,85,86,83,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,77,82,77,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
reviewer,1478,168,129,169,210,229,91,83,89,90,91,157,80,90,128,94,82,106,97,78,97,79,81,76,82,73,100,82,79,78,85,77,84,75,73,75,84,76,76,74,73,73,80,80,85,78,80,76,83,79,92,78,82,78,78,78,78,78,78,79,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,73,78,73,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
steward,2279,216,156,185,216,255,106,90,100,105,110,228,93,107,212,126,93,126,103,86,138,92,91,95,95,84,121,123,88,85,107,84,103,82,78,86,108,101,87,81,78,81,89,89,102,83,85,85,90,84,113,87,96,87,88,92,87,87,87,88,87,83,84,85,83,86,85,88,83,84,83,92,83,83,83,83,86,87,84,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,78,83,78,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
disciplined,37,37,35,35,37,37,37,37,37,37,37,37,37,37,37,37,19,19,35,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,37,37,37,37,37,19,37,37,19,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,19,37,19,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
editor,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
strunk white,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
copy editor,223,82,57,65,182,182,49,49,49,49,49,49,49,49,49,49,33,33,67,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,49,49,49,49,49,33,49,49,33,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,33,49,33,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
electorate,155,75,49,54,155,155,44,44,44,44,44,44,44,44,44,44,28,28,54,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,44,44,44,44,44,28,44,44,28,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,28,44,28,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
excavator,1287,155,119,158,206,223,88,79,81,84,86,128,77,83,104,86,76,102,94,71,88,75,76,72,77,70,93,76,73,73,80,72,78,71,70,71,77,70,72,71,70,70,76,75,80,75,75,73,78,76,83,75,77,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,70,75,70,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
archaeologist,1286,154,118,157,205,222,87,78,80,83,85,127,76,82,103,85,75,101,93,70,87,74,75,71,76,69,92,75,72,72,79,71,77,70,69,70,76,69,71,70,69,69,75,74,79,74,74,72,77,75,82,74,76,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,69,74,69,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
organizer,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
peer pressure,38,38,36,36,38,38,38,38,38,38,38,38,38,38,38,38,20,20,36,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,38,38,38,38,38,20,38,38,20,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,20,38,20,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
proofreader,1276,153,117,155,204,220,84,77,79,80,84,125,75,80,102,84,74,100,92,68,86,73,74,69,75,68,90,74,71,70,78,70,76,68,68,69,75,68,70,69,68,68,74,73,78,73,73,71,76,74,81,73,75,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,68,73,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
sportsmanship,805,128,90,119,194,197,65,64,63,63,63,65,63,63,61,61,58,61,81,58,58,58,59,58,59,58,58,59,58,58,58,58,58,58,58,58,58,58,58,58,58,58,63,63,63,63,63,58,63,63,58,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,58,63,58,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63
suffrage,804,127,89,118,193,196,64,63,62,62,62,64,62,62,60,60,57,60,80,57,57,57,58,57,58,57,57,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,62,62,62,62,62,57,62,62,57,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,57,62,57,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
supporter,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
synonymizer,1224,152,115,150,203,219,80,76,78,79,83,119,74,79,97,83,72,97,91,67,81,70,73,68,73,67,85,70,70,68,73,68,73,67,67,68,73,67,68,68,67,67,73,72,76,72,72,70,75,72,79,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,67,72,67,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
tag editor,254,89,63,73,187,188,59,58,58,58,58,58,58,58,56,56,53,53,72,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,58,58,58,58,58,53,58,58,53,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,53,58,53,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58
research assistant,1656,177,140,173,212,237,96,85,92,93,93,176,86,94,150,99,85,109,98,80,108,80,85,79,85,75,108,88,80,79,87,79,87,76,74,78,92,80,79,76,74,77,81,83,87,79,81,79,85,80,101,81,85,79,79,81,80,79,80,81,81,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,74,79,74,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
taxonomist,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
vox populi,1108,150,110,147,202,211,77,75,74,76,77,109,72,75,88,79,70,86,90,66,75,68,70,67,72,66,79,69,68,67,72,66,70,66,66,66,68,66,67,67,66,66,71,71,73,71,71,66,71,71,66,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,66,71,66,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71
announcer,260,90,64,74,188,189,60,59,59,59,59,59,59,59,57,57,54,54,73,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,59,59,59,59,59,54,59,59,54,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,54,59,54,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
booster,261,91,65,75,189,190,61,60,60,60,60,60,60,60,58,58,55,55,74,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,60,60,60,60,60,55,60,60,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,55,60,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
publicist,262,92,66,76,190,191,62,61,61,61,61,61,61,61,59,59,56,56,75,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,61,61,61,61,61,56,61,61,56,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,56,61,56,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
census,6644,415,342,0,259,342,157,0,162,0,1297,0,0,216,0,294,0,0,0,1136,367,165,0,194,0,0,198,275,140,0,0,0,1208,0,0,0,227,0,244,0,0,0,0,0,182,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,1173,0,0,0,0,0,0,174,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
informed,2600,227,166,194,219,263,109,91,109,111,114,258,96,113,252,138,98,136,0,88,155,98,92,105,96,86,129,130,90,86,121,85,1119,83,79,88,114,105,89,83,80,82,90,93,106,84,88,88,93,85,117,89,97,90,91,1096,90,88,88,91,1089,84,85,86,84,87,87,90,84,86,84,104,84,84,84,84,89,89,91,84,85,85,84,84,85,86,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,79,84,79,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
not a robot,6381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
analytical,1306,158,122,163,209,225,90,81,83,86,88,133,79,85,109,88,78,104,96,73,90,77,79,74,79,72,95,79,75,75,83,74,80,73,72,73,80,73,75,73,72,72,78,77,82,77,77,75,80,78,85,77,79,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,72,77,72,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
documentation beta,6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
